0.9484420427916639,CC(C)N1N=CC2=NC(c3ccc(-c4ccccn4)cc3)NC21,1.0,CC(C)N1N=CC2=N[C@H](c3ccc(-c4ccccn4)cc3)N[C@@H]21
0.9481902057854171,O=C(NCC1COc2ccccc2O1)c1ccccc1Cl,1.0,O=C(NC[C@@H]1COc2ccccc2O1)c1ccccc1Cl
0.9481140342271522,CCNc1ncc(C(=O)N2CCc3cccc(F)c3C2)s1,0.7142857142857143,CCNc1ncc(C(=O)N2CCc3cc(F)ccc3C2)s1
0.9480513124841776,Cc1ccc(C(CO)C2CS(=O)(=O)c3ccccc32)cc1,1.0,Cc1ccc([C@@H](CO)[C@@H]2CS(=O)(=O)c3ccccc32)cc1
0.9480328651310831,Cc1cnc(NC(=O)C2CC(c3cccc(F)c3)=NO2)s1,1.0,Cc1cnc(NC(=O)[C@H]2CC(c3cccc(F)c3)=NO2)s1
0.9479571325539018,O=C(NCC1COc2ccccc2O1)c1ccc(Cl)s1,1.0,O=C(NC[C@H]1COc2ccccc2O1)c1ccc(Cl)s1
0.9436412495964454,COc1ccc2c(c1)C(N)C(Cc1ccc(Cl)cn1)C2,0.5833333333333334,COc1ccc2c(c1)[C@H]([NH3+])[C@@H](Sc1ccc(Cl)cn1)C2
0.9431590956748032,COc1ccc2c(c1)C(N)C(Sc1ccc(Cl)cn1)C2,0.8095238095238095,COc1ccc2c(c1)[C@H]([NH3+])[C@@H](Sc1ccc(Cl)cn1)C2
0.9337051928730629,Cc1cc(NC(=O)C2=CCCCO2)n(C2C(F)=CC3=CC32)n1,0.5555555555555556,Cc1cc(NC(=O)C2=CCCCO2)n(-c2ccccc2F)n1
0.9329221917417233,CC(C)N1N=CC2=NC(c3ccc(C4=CC5CC5=N4)cc3)NC21,0.6144578313253012,CC(C)N1N=CC2=N[C@H](c3ccc(-c4ccccn4)cc3)N[C@@H]21
0.9321066976510397,Cc1ccc(C(CO)C2CS(=O)(=O)C3=CC4CC4=C32)cc1,0.5526315789473685,Cc1ccc([C@@H](CO)[C@@H]2CS(=O)(=O)c3ccccc32)cc1
0.9271594532087805,COc1ccc2c(c1)C(N)C(CC1=CCC(Cl)=C=N1)C2,0.3902439024390244,COc1ccc2c(c1)[C@H]([NH3+])[C@@H](Sc1ccc(Cl)cn1)C2
0.9058682379095754,CCNC1=NCC(C(=O)N2CCc3cc(F)ccc3C2)S1,0.5789473684210527,CCNc1ncc(C(=O)N2CCc3cc(F)ccc3C2)s1
0.8858982029893107,Cc1cnc(NC2OC23CC(c2cccc(F)c2)=NO3)s1,0.5714285714285714,Cc1cnc(NC(=O)[C@H]2CC(c3cccc(F)c3)=NO2)s1
0.8681363729383348,CC1=CC=C(F)C(N)(C(=O)c2ccc(S(C)(=O)=O)cc2)C1,0.4868421052631579,Cc1ccc(F)c(NC(=O)c2ccc(S(C)(=O)=O)cc2)c1
0.8679038358714917,COC1=CC=C2CC(CC3=CCC(Cl)=C=N3)C3(N)C2C13,0.1875,COc1ccc2c(c1)[C@H]([NH3+])[C@@H](Sc1ccc(Cl)cn1)C2
0.8678902716847733,COC1=CCC23CC(CC4=CCC(Cl)=C=N4)C4(N)C2C134,0.15151515151515152,COc1ccc2c(c1)[C@H]([NH3+])[C@@H](Sc1ccc(Cl)cn1)C2
0.867576959508863,COC1=CCC23CC(CC4=CCC(Cl)=C=N4)C(N)C2=C13,0.17525773195876287,COc1ccc2c(c1)[C@H]([NH3+])[C@@H](Sc1ccc(Cl)cn1)C2
0.850101446084163,CC(C)N1N=CC23NC2(c2ccc(-c4ccccn4)cc2)NC13,0.5227272727272727,CC(C)N1N=CC2=N[C@H](c3ccc(-c4ccccn4)cc3)N[C@@H]21
0.8468264064557122,CCNc1cc2[n+](s1)C2(O)N1CCc2cccc(F)c2C1,0.34831460674157305,CCNc1ncc(C(=O)N2CCc3cc(F)ccc3C2)s1
0.8446795407182421,C=C(F)C(C1=S=C1)n1nc(C)cc1NC(=O)C12CC1CCO2,0.2653061224489796,Cc1cc(NC(=O)C2=CCCCO2)n(-c2ccccc2F)n1
0.8379687796287596,CCNC1=CCC(=C(O)N2CCc3cccc(F)c3C2)S1,0.3793103448275862,CCNc1ncc(C(=O)N2CCc3cc(F)ccc3C2)s1
0.824732693595054,CCNC1=NCC(=C(O)N2CCc3cc(F)ccc3C2)S1,0.5584415584415584,CCNc1ncc(C(=O)N2CCc3cc(F)ccc3C2)s1
0.8213934554504418,N=C(C=CC1CCc2ccccc2O1)c1ccccc1Cl,0.4523809523809524,O=C(NC[C@@H]1COc2ccccc2O1)c1ccccc1Cl
0.8087401414601211,Cc1ccc(C(CO)C2CS(=O)(=O)c3cc4cc-4c32)cc1,0.6164383561643836,Cc1ccc([C@@H](CO)[C@@H]2CS(=O)(=O)c3ccccc32)cc1
0.8072889782011017,COC1=CCC23CC(CC4=CCC(Cl)=C=N4)C(N)[N+]2=C13,0.16326530612244897,COc1ccc2c(c1)[C@H]([NH3+])[C@@H](Sc1ccc(Cl)cn1)C2
0.8001617331511673,CC(F)[O+](C)C1N=NC([O+]2C=CC3(C4N=C5CC5O4)CC23)N1,0.13043478260869565,CC(C)N1N=CC2=N[C@H](c3ccc(-c4ccccn4)cc3)N[C@@H]21
0.7988668237266804,O=C(N=CC1COc2ccccc2O1)c1ccccc1Cl,0.6486486486486487,O=C(NC[C@@H]1COc2ccccc2O1)c1ccccc1Cl
0.7983864408001434,O=C(N=CC1COc2ccccc2O1)c1ccc(Cl)s1,0.6338028169014085,O=C(NC[C@H]1COc2ccccc2O1)c1ccc(Cl)s1
0.796590507180416,CC(C)[O+](C)C1N=NC([O+]2C=CC3(C4=CC5CC5=N4)CC23)N1,0.1504424778761062,CC(C)N1N=CC2=N[C@H](c3ccc(-c4ccccn4)cc3)N[C@@H]21
0.7814242808446488,CC(C)N1N=CC2=NC(c3ccc(-c4cc5c([nH]4)C5)cc3)NC21,0.5952380952380952,CC(C)N1N=CC2=N[C@H](c3ccc(-c4ccccn4)cc3)N[C@@H]21
0.7627588420796034,COc1cc(Cl)c2c(c1NC=O)C2,0.25675675675675674,COc1cc(Cl)c(C)cc1NC(=O)c1ccc(=O)n(C)c1
0.7585933431586446,COc1cc(Cl)c(C)cc1NC=O,0.4375,COc1cc(Cl)c(C)cc1NC(=O)c1ccc(=O)n(C)c1
0.7304212006938229,CCNC1=NNC(=C(O)N2CCc3cc(F)ccc3C2)S1,0.5584415584415584,CCNc1ncc(C(=O)N2CCc3cc(F)ccc3C2)s1
0.7280813563230437,P=C(C=CC1CCc2ccccc2O1)c1ccccc1Cl,0.4523809523809524,O=C(NC[C@@H]1COc2ccccc2O1)c1ccccc1Cl
0.7275434529268257,CC1=COC(F)C(N=C2OC23C=CC(C2CO2)=CC3)=C1,0.11764705882352941,Cc1ccc(F)c(NC(=O)c2ccc(S(C)(=O)=O)cc2)c1
0.7251160629458326,CC(C)N1N=CC23NC2(c2ccc(-c4cc5cc-5n4)cc2)NC13,0.34,CC(C)N1N=CC2=N[C@H](c3ccc(-c4ccccn4)cc3)N[C@@H]21
0.721903291343129,P=C(C=CC1CCc2ccccc2O1)c1ccc(Cl)s1,0.43209876543209874,O=C(NC[C@H]1COc2ccccc2O1)c1ccc(Cl)s1
0.6878423299277254,Cc1ccc(C(CO)C2CS3(=O)=[O+]C34CC3CC3=C24)cc1,0.45121951219512196,Cc1ccc([C@@H](CO)[C@@H]2CS(=O)(=O)c3ccccc32)cc1
0.6835352795054163,CCC[N+]1=CC2C(S1)C2(O)N1CCc2cccc(F)c2C1,0.25,CCNc1ncc(C(=O)N2CCc3cc(F)ccc3C2)s1
0.6768569372650698,Cc1ccc(F)c(NC(=O)c2ccc([SH]3(=O)CO3)cc2)c1,0.6428571428571429,Cc1ccc(F)c(NC(=O)c2ccc(S(C)(=O)=O)cc2)c1
0.6754695405326383,N=C(C=CC1CCc2ccccc2O1)C1SC2(Cl)CC12,0.22105263157894736,O=C(NC[C@H]1COc2ccccc2O1)c1ccc(Cl)s1
0.6721639515611462,Cc1cnc(NC2[O+]3C4C(N5C=CCC(F)=C5)=NOC243)s1,0.31521739130434784,Cc1cnc(NC(=O)[C@H]2CC(c3cccc(F)c3)=NO2)s1
0.641573562681697,CS(=O)(=O)c1ccc(C=O)cc1,0.36923076923076925,Cc1ccc(F)c(NC(=O)c2ccc(S(C)(=O)=O)cc2)c1
0.6342357893191579,CC1C=C2CC(C3C=C23)N2OC3=C4C(C5ON5N12)C34N,0.09090909090909091,Cc1cc(NC(=O)C2=CCCCO2)n(-c2ccccc2F)n1
0.6325203999230758,Cc1cnc(N2C3[O+]2C32CC(c3cccc(F)c3)=NO2)s1,0.5,Cc1cnc(NC(=O)[C@H]2CC(c3cccc(F)c3)=NO2)s1
0.631032218281525,C=C1C=C=C(C)C(C2=C=C2)C2C1CCC1C34C5C26CC53C164,0.08849557522123894,Cc1cc(NC(=O)C2=CCCCO2)n(-c2ccccc2F)n1
